Species,Sample Type,Sample Number,Harvest Type,Subdistrict,Subdistrict Area,Subarea Initials,Gear,Wheel #,Sampler Name,Sample Date,Date Caught,Sample Week,Stat Week,Row,Fish number,# Otoliths collected,Sex,Length ME-fork,Length ME-A.fin,Whole fish (y/n),Fishery - Fed or State (F/S),Age,LAST 5 DIGITS OF GENETICS CARD,GENETICS  FISH #,SUBSAMPLED FOR ORIGIN? ,Origin    (h/w),,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,G,7,2,F,566,434,Y,S,"1,3",68981,9,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO112,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/1/2022,7/1/2022,5,27,A,5,2,M,567,432,Y,S,"1,3",69133,5,22SS101,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,F,5,2,F,551,431,Y,S,"1,3",68991,35,22SS001,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,C,8,2,F,558,429,Y,S,"1,3",68991,2,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,F,1,2,M,556,426,Y,S,"1,3",68991,31,22SS001,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,C,10,2,M,540,424,Y,S,"1,2",68991,4,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,E,2,2,M,553,421,Y,S,"1,3",68991,20,22SS001,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,D,12,2,F,543,421,Y,S,"1,3",68991,18,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,G,10,2,F,542,418,Y,S,"1,2",71169,2,22SS001,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,D,7,2,F,551,416,Y,S,"1,3",68991,13,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,E,4,2,M,549,416,Y,S,"1,3",68991,22,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,F,4,2,M,543,415,Y,S,"1,3",68991,34,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,C,11,2,M,531,415,Y,S,"1,3",68991,5,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,G,5,2,F,536,414,Y,S,"1,3",68981,7,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,C,12,2,F,537,413,Y,S,"1,3",68991,6,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,H,7,2,F,525,413,Y,S,"1,3",71165,1,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,G,11,2,M,532,412,Y,S,"1,3",71169,3,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,H,5,2,M,530,411,Y,S,"1,3",71169,9,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,E,1,2,M,553,410,Y,S,"1,3",68991,19,22SS001,W,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO112,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/1/2022,7/1/2022,5,27,A,8,2,F,540,408,Y,S,"2,3",69133,8,22SS101,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,H,2,2,F,529,408,Y,S,"1,3",71169,6,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,F,10,2,F,532,406,Y,S,"1,3",68991,40,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO112,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/1/2022,7/1/2022,5,27,A,11,2,M,545,405,Y,S,"1,3",69068,1,22SS101,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,F,7,2,M,531,404,Y,S,E10,68991,37,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,D,2,2,F,512,404,Y,S,E10,68991,8,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,E,7,2,F,519,402,Y,S,"1,3",68991,25,22SS001,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,G,4,2,F,508,402,Y,S,"1,3",68981,6,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,F,2,1,F,515,401,Y,S,"1,3",68991,32,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,H,8,2,M,507,401,Y,S,"1,3",71165,2,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO112,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/1/2022,7/1/2022,5,27,A,3,2,M,533,400,Y,S,"2,3",69133,3,22SS101,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,H,3,2,M,514,399,Y,S,"1,3",71169,7,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,H,9,2,F,513,396,Y,S,"1,3",71165,3,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO112,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/1/2022,7/1/2022,5,27,A,7,1,M,524,395,Y,S,"1,2",69133,7,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,D,6,2,F,508,393,Y,S,"1,3",68991,12,22SS001,W,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO112,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/1/2022,7/1/2022,5,27,A,2,2,M,516,392,Y,S,"1,3",69133,2,22SS101,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,D,1,2,F,522,391,Y,S,"1,3",68991,7,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO112,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/1/2022,7/1/2022,5,27,A,4,2,F,508,390,Y,S,"2,2",69133,4,22SS101,W,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO112,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/1/2022,7/1/2022,5,27,A,12,1,M,515,387,Y,S,"1,3",69068,2,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,G,6,2,M,499,387,Y,S,"1,3",68981,8,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,F,9,2,M,511,386,Y,S,"2,3",68991,39,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,H,12,2,M,517,385,Y,S,"1,3",71165,6,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,A,2,2,F,494,382,Y,S,"1,3",71165,8,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,F,8,2,M,501,381,Y,S,"1,2",68991,38,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO112,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/1/2022,7/1/2022,5,27,A,10,2,F,493,378,Y,S,"1,3",69133,10,22SS101,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,E,8,2,M,504,377,Y,S,"1,3",68991,26,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,E,5,2,F,494,377,Y,S,"2,2",68991,23,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,D,3,2,F,485,377,Y,S,"1,2",68991,9,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,D,8,2,M,495,376,Y,S,"1,2",68991,14,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,H,6,2,F,493,373,Y,S,"1,3",71169,10,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,D,10,2,M,483,372,Y,S,"1,3",68991,16,22SS001,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,E,12,2,F,484,371,Y,S,"1,2",68991,30,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,G,9,1,M,481,370,Y,S,"1,2",71169,1,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,H,10,1,F,487,368,Y,S,"1,2",71165,4,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,D,5,2,F,475,366,Y,S,"2,3",68991,11,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,F,6,2,F,467,365,Y,S,"1,2",68991,36,22SS001,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,D,4,2,M,481,364,Y,S,"1,2",68991,10,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,E,10,2,F,469,363,Y,S,"1,2",68991,28,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,H,1,2,F,470,362,Y,S,"1,2",71169,5,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,D,9,2,F,496,361,Y,S,"1,3",68991,15,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO112,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/1/2022,7/1/2022,5,27,A,6,2,F,464,358,Y,S,"1,2",69133,6,22SS101,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,F,12,2,F,463,355,Y,S,"1,3",68981,2,22SS001,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,H,11,2,M,474,350,Y,S,"1,2",71165,5,22SS001,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,F,3,2,M,450,343,Y,S,"1,2",68991,33,22SS001,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,E,3,2,M,446,343,Y,S,"1,3",68991,21,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,A,1,2,M,443,342,Y,S,"1,3",71165,7,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,A,3,2,M,460,339,Y,S,e,71165,9,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,D,11,2,M,438,338,Y,S,"1,2",68991,17,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,F,11,2,M,440,337,Y,S,"1,2",68981,1,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,G,1,2,M,437,331,Y,S,"1,2",68981,3,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,C,7,2,M,427,328,Y,S,"1,2",68991,1,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO112,Subsistence,Glennallen Subdistrict,Bridge to Tonsina,BT,FW,82,Northway,7/1/2022,7/1/2022,5,27,A,9,2,M,433,327,Y,S,"1,2",69133,9,22SS101,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,E,11,2,M,431,324,Y,S,"1,2",68991,29,22SS001,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO009,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/1/2022,7/1/2022,5,27,E,6,2,M,398,310,Y,S,"1,2",68991,24,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,C,10,2,M,530,478,Y,S,"1,3",71207,10,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,C,9,2,M,585,465,Y,S,"1,3",71207,9,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,D,4,2,M,578,445,Y,S,"1,3",71173,6,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,B,9,2,F,534,423,Y,S,"1,2",71353,7,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,C,11,2,F,541,422,Y,S,"1,3",71173,1,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,B,8,2,F,535,419,Y,S,"1,3",71353,6,22SS001,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,B,11,2,F,532,416,Y,S,"1,2",71353,NA,22SS001,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,C,8,2,F,548,415,Y,S,"1,3",71207,8,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,A,11,2,F,536,415,Y,S,"2,3",71248,7,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,A,12,2,M,539,412,Y,S,"1,2",71248,8,22SS001,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,B,2,2,F,550,411,Y,S,"1,3",71248,10,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,A,7,2,F,522,410,Y,S,"1,3",71248,3,22SS001,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,C,6,2,F,538,409,Y,S,"1,3",71207,6,22SS001,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,C,3,2,M,543,405,Y,S,"1,3",71207,3,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,D,5,2,F,526,401,Y,S,"1,3",71173,7,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,A,4,2,F,521,399,Y,S,"1,3",71165,10,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,C,1,2,F,521,399,Y,S,"1,3",71207,1,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,B,3,2,F,508,391,Y,S,"1,3",71353,1,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,A,5,2,M,498,391,Y,S,"2,3",71248,1,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,B,5,2,F,511,388,Y,S,"1,2",71353,3,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,B,6,2,F,506,386,Y,S,"1,3",71353,4,22SS001,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,A,8,2,M,504,386,Y,S,"1,2",71248,4,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,A,6,2,F,497,382,Y,S,"1,3",71248,2,22SS001,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,D,3,2,F,487,382,Y,S,"1,2",71173,5,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,D,1,2,M,498,380,Y,S,"1,3",71173,3,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,B,4,2,F,488,376,Y,S,"2,3",71353,2,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,A,9,2,M,510,373,Y,S,"1,3",71248,5,22SS001,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,A,10,2,F,486,370,Y,S,"1,3",71248,6,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,B,12,2,F,493,366,Y,S,"1,3",71353,10,22SS001,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,D,6,2,F,466,365,Y,S,"1,3",71173,8,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,B,10,2,F,480,361,Y,S,"1,3",71353,8,22SS001,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,B,7,2,F,470,360,Y,S,"1,2",71353,5,22SS001,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,C,2,2,M,471,355,Y,S,"1,2",71207,2,22SS001,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,B,1,2,F,470,351,Y,S,"1,3",71248,9,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,C,4,2,F,472,346,Y,S,"1,3",71207,4,22SS001,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,C,12,2,F,552,345,Y,S,"1,2",71173,2,,,,,,,,,,,,,,,,,,,,,,,
SOCKEYE,GRAB,22DO113,Subsistence,Glennallen Subdistrict,Gakona to Slana,GS,FW,50,Northway,7/2/2022,7/2/2022,5,27,A,1,2,F,453,345,Y,F,"1,3",69123,1,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,C,5,2,M,401,307,Y,S,"1,2",71207,5,,,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,D,2,2,M,348,261,Y,S,"1,1",71173,4,22SS001,W,,,,,,,,,,,,,,,,,,,,,
Sockeye,GRAB,22DO010,Personal Use,Chitina Subdistrict,Below Bridge,BB,DN,,Williams,7/2/2022,7/2/2022,5,27,C,7,2,M,331,256,Y,S,"1,1",71207,7,,,,,,,,,,,,,,,,,,,,,,,
