SUBDISTRICT,FISHERY,SAMPLE WEEK,HARVDATE,SOCKEYE,KING,COHO,OTHER,Boat_Shore,STAT WEEK,,,,,
Chitina Subdistrict,State PU,,6/19/2020,6,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,5,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,3,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,1,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,3,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,3,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,11,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,6,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,18,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,5,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,7,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,7,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,3,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,9,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,2,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,6,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,10,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,7,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,2,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,12,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,10,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,7,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,23,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,11,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,5,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,47,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,4,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,13,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,5,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,6,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,1,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,19,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,8,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,12,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,15,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,2,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,0,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,2,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,7,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,8,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,14,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,9,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,2,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,0,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,6,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,4,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,5,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,24,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,7,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,10,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,12,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,6,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,10,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,7,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,3,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,3,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,3,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,6,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,1,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,10,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,11,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,15,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,23,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,12,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,3,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,3,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,5,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,8,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,22,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,2,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,11,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,3,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,30,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,20,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,5,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,2,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,0,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,2,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,8,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,14,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,9,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,14,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,1,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,1,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,2,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,6,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,9,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,20,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,5,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,24,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,4,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,21,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,38,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,7,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,2,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,8,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,1,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,20,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,20,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,9,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,12,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,30,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,5,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,2,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,18,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,1,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,1,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,2,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,15,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,8,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,48,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,0,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,7,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,16,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,6,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,10,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,6,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,6,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,1,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,0,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,8,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,8,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,3,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,16,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,20,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,0,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,0,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,12,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,16,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,21,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/19/2020,35,0,0,0,B,25,,,,,
Chitina Subdistrict,Fed CSD Sub,,6/19/2020,0,0,0,,,,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,3,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,17,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,14,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,4,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,70,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,10,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,5,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,35,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,5,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,10,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,2,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,14,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,21,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,5,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,35,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,6,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,6,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,2,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,2,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,5,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,54,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,17,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,4,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,2,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,2,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,20,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,8,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,5,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,20,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,1,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,5,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,9,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,12,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,12,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,9,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,7,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,18,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,9,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,11,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,4,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,29,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,3,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,2,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,40,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,15,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,14,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,11,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,10,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,28,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,3,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,25,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,40,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,16,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,35,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,15,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,21,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,5,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,10,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,22,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,21,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,16,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,23,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,25,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,6,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,15,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,24,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,10,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,25,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,45,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,9,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,5,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,0,0,1,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,20,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,22,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,10,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,14,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,6,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,10,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,8,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,4,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,5,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,20,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,10,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,18,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,4,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,12,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,3,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,10,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,5,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,10,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,8,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,34,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,17,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,28,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,2,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,13,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,3,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,19,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,5,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,7,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,3,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,10,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,34,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,10,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,4,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,3,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,20,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,6,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,8,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,15,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,43,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,13,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,26,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,25,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,1,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,3,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,3,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,25,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,10,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,14,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,3,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,20,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,15,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,24,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,5,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,11,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,4,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,26,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,2,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,8,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,20,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,22,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,28,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,34,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,14,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,48,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,2,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,7,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,3,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,9,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,27,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,30,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,8,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,1,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,25,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,2,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,8,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,3,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,2,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,3,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,15,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,3,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,18,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,17,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,10,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,2,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,8,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,16,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,29,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,5,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,0,1,0,14,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,15,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,26,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,15,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,5,1,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,25,0,0,0,B,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,15,1,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,1,0,0,0,S,25,,,,,
Chitina Subdistrict,State PU,,6/20/2020,1,0,0,0,B,25,,,,,
